lane_count,speed_limit_kmph,blackspot_score,latitude,longitude,day_of_week,hour_of_day,vehicle_count_per_hr,avg_speed_kmph,green_duration_s,red_duration_s,yellow_duration_s,cycle_time_s,violations_count,veh_count_at_accident,accident_occurred,vehicles_involved
2.0,51.0,0.146,17.395129,78.272288,2.0,9.0,932.0,9.9,40.0,63.0,3.5,118.375,2.0,932.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,10.0,769.0,15.0,76.0,63.0,7.0,146.0,1.0,769.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,11.0,935.0,12.0,51.0,102.5,4.0,164.0,2.0,935.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,12.0,469.0,20.0,53.0,59.0,5.0,118.375,2.0,469.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,13.0,361.0,17.3,62.0,53.0,3.5,118.375,1.0,361.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,14.0,336.0,26.3,80.0,69.0,3.5,162.0,2.5,336.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,15.0,336.0,31.8,80.0,102.5,6.0,167.375,1.0,336.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,16.0,268.0,19.6,68.0,50.5,7.0,125.0,0.0,268.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,17.0,594.0,26.5,60.0,77.0,6.0,143.0,1.0,594.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,18.0,1536.0,16.2,54.0,50.5,7.0,118.375,2.0,1536.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,19.0,666.0,14.7,63.0,80.0,7.0,150.0,0.0,666.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,20.0,786.0,5.0,60.0,77.0,6.0,143.0,1.0,786.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,21.0,833.0,16.0,40.0,102.5,7.0,158.0,0.0,833.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,22.0,690.0,16.4,42.0,102.5,7.5,156.0,2.0,690.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,2.0,23.0,344.0,19.7,60.0,77.0,6.0,143.0,1.0,344.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,0.0,239.0,23.2,59.0,83.0,5.0,147.0,1.0,239.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,1.0,594.0,13.6,58.0,68.0,4.0,130.0,2.0,594.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,2.0,608.0,20.0,51.0,71.0,7.5,130.0,1.0,608.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,3.0,539.0,13.4,60.0,77.0,6.0,143.0,1.0,539.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,4.0,992.0,16.9,44.0,75.0,5.0,124.0,1.0,992.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,5.0,238.0,36.7,40.0,102.5,7.0,146.0,0.0,238.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,6.0,478.0,16.4,40.0,84.0,5.0,121.0,0.0,478.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,7.0,277.0,18.7,62.0,50.5,7.0,118.375,1.0,277.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,8.0,1206.0,8.1,80.0,102.5,3.5,167.375,2.0,1206.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,9.0,957.0,5.0,55.0,73.0,7.0,135.0,1.0,957.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,10.0,1142.0,23.6,40.0,102.5,5.0,136.0,1.0,1142.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,11.0,981.0,7.6,80.0,80.0,7.0,167.0,2.0,981.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,12.0,695.0,19.7,40.0,50.5,4.0,118.375,0.0,695.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,13.0,409.0,23.6,65.0,50.5,3.5,118.375,1.0,409.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,14.0,361.0,31.9,52.0,50.5,6.0,118.375,2.5,361.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,15.0,478.0,24.8,60.0,77.0,6.0,143.0,1.0,478.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,16.0,246.0,34.0,57.0,102.5,4.0,167.375,0.0,246.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,17.0,837.0,12.0,58.0,102.5,5.0,167.375,2.0,837.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,18.0,610.0,8.1,73.0,50.5,5.0,118.375,2.0,610.0,True,2.0
2.0,51.0,0.146,17.395129,78.272288,3.0,19.0,1197.0,12.5,40.0,90.0,6.0,130.0,0.0,1197.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,20.0,1220.0,8.1,50.0,66.0,7.5,126.0,2.0,1220.0,True,5.0
2.0,51.0,0.146,17.395129,78.272288,3.0,21.0,885.0,18.2,58.0,50.5,7.5,118.375,2.0,885.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,22.0,815.0,23.6,40.0,82.0,7.5,123.0,0.0,815.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,3.0,23.0,486.0,19.1,76.0,50.5,7.5,118.375,1.0,486.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,0.0,264.0,18.2,41.0,102.5,7.5,160.0,1.0,264.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,1.0,561.0,16.4,51.0,65.0,7.0,123.0,1.0,561.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,2.0,659.0,23.4,60.0,77.0,6.0,143.0,1.0,659.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,3.0,456.0,14.3,69.0,102.5,7.5,167.375,0.0,456.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,4.0,431.0,26.9,80.0,50.5,7.5,136.0,0.0,431.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,5.0,241.0,20.6,60.0,50.5,3.5,118.375,1.0,241.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,6.0,280.0,25.5,46.0,57.0,5.0,118.375,1.0,280.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,7.0,504.0,22.0,60.0,77.0,6.0,143.0,1.0,504.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,8.0,1129.0,16.8,45.0,99.0,5.0,149.0,1.0,1129.0,True,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,9.0,765.0,21.0,60.0,77.0,6.0,143.0,1.0,765.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,10.0,1225.0,5.0,41.0,54.0,3.5,118.375,1.0,1225.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,11.0,609.0,11.0,79.0,50.5,6.0,131.0,1.0,609.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,12.0,429.0,23.6,40.0,76.0,7.5,119.0,2.0,429.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,13.0,875.0,18.3,49.0,62.0,7.0,118.375,1.0,875.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,14.0,594.0,20.7,40.0,50.5,6.0,118.375,0.0,594.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,15.0,290.0,21.6,80.0,50.5,7.0,143.0,2.5,290.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,16.0,430.0,21.8,55.0,83.0,4.0,142.0,1.0,430.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,17.0,1477.0,10.8,60.0,77.0,6.0,143.0,1.0,1477.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,18.0,599.0,10.0,55.0,95.0,4.0,154.0,1.0,599.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,19.0,1609.0,66.94999999999999,73.0,102.0,5.0,167.375,2.0,1609.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,20.0,803.0,23.3,80.0,68.0,7.5,165.0,0.0,803.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,21.0,524.0,25.4,49.0,67.0,7.5,126.0,2.0,524.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,22.0,293.0,23.4,75.0,56.0,7.0,138.0,0.0,293.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,4.0,23.0,624.0,23.6,60.0,77.0,6.0,143.0,1.0,624.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,0.0,459.0,17.5,54.0,70.0,7.0,131.0,2.0,459.0,True,2.0
2.0,51.0,0.146,17.395129,78.272288,5.0,1.0,202.0,31.7,48.0,53.0,7.0,118.375,1.0,202.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,2.0,783.0,17.3,47.0,64.0,7.5,120.0,1.0,783.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,3.0,332.0,20.7,54.0,50.5,7.5,118.375,2.0,332.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,4.0,268.0,17.3,40.0,50.5,7.0,118.375,0.0,268.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,5.0,252.0,30.7,40.0,96.0,3.5,130.0,2.5,252.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,6.0,474.0,12.0,40.0,88.0,5.0,124.0,0.0,474.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,7.0,570.0,14.3,60.0,77.0,6.0,143.0,1.0,570.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,8.0,1038.0,11.9,60.0,50.5,7.0,118.375,1.0,1038.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,9.0,472.0,12.2,60.0,77.0,6.0,143.0,1.0,472.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,10.0,440.0,16.1,79.0,56.0,5.0,140.0,0.0,440.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,11.0,546.0,26.0,40.0,50.5,4.0,118.375,1.0,546.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,12.0,908.0,13.7,40.0,57.0,7.0,118.375,2.5,908.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,13.0,565.0,16.7,72.0,50.5,7.0,118.375,0.0,565.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,14.0,444.0,18.9,41.0,50.5,4.0,118.375,1.0,444.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,15.0,647.0,11.7,60.0,77.0,6.0,143.0,1.0,647.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,16.0,153.0,34.7,60.0,77.0,6.0,143.0,1.0,153.0,True,5.0
2.0,51.0,0.146,17.395129,78.272288,5.0,17.0,768.0,25.5,40.0,92.0,5.0,134.0,1.0,768.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,18.0,894.0,16.3,63.0,50.5,7.0,118.375,1.0,894.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,19.0,1270.0,10.2,80.0,50.5,5.0,126.0,0.0,1270.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,20.0,714.0,20.6,47.0,102.5,4.0,167.375,1.0,714.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,21.0,711.0,8.7,56.0,53.0,7.5,118.375,1.0,711.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,5.0,22.0,397.0,21.5,75.0,93.0,7.5,167.375,1.0,397.0,True,7.0
2.0,51.0,0.146,17.395129,78.272288,5.0,23.0,1044.0,16.4,40.0,97.0,6.0,138.0,0.0,1044.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,0.0,313.0,21.5,50.0,50.5,7.5,118.375,2.0,313.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,1.0,515.0,23.0,60.0,77.0,6.0,143.0,1.0,515.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,2.0,256.0,21.5,50.0,50.5,5.0,118.375,2.0,256.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,3.0,397.0,12.9,72.0,56.0,6.0,134.0,1.0,397.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,4.0,275.0,20.5,76.0,97.0,6.0,167.375,1.0,275.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,5.0,411.0,19.1,40.0,50.5,5.0,118.375,2.5,411.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,6.0,324.0,20.9,50.0,92.0,6.0,148.0,0.0,324.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,7.0,260.0,25.1,50.0,100.0,7.0,157.0,0.0,260.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,8.0,1026.0,14.9,60.0,77.0,6.0,143.0,1.0,1026.0,True,10.0
2.0,51.0,0.146,17.395129,78.272288,6.0,9.0,224.0,34.6,68.0,50.5,6.0,118.375,0.0,224.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,10.0,980.0,12.3,50.0,102.5,6.0,164.0,2.5,980.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,11.0,1567.0,5.0,61.0,102.5,3.5,167.375,1.0,1567.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,12.0,304.0,33.6,57.0,50.5,3.5,118.375,1.0,304.0,True,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,13.0,324.0,26.2,40.0,50.5,6.0,118.375,1.0,324.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,14.0,438.0,22.6,56.0,51.0,3.5,118.375,2.0,438.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,15.0,715.0,12.6,80.0,50.5,4.0,128.0,0.0,715.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,16.0,195.0,35.7,79.0,90.0,3.5,167.375,2.0,195.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,17.0,1204.0,5.0,80.0,102.5,4.0,167.375,0.0,1204.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,18.0,916.0,12.7,80.0,83.0,6.0,167.375,0.0,916.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,19.0,410.0,22.2,80.0,69.0,4.0,156.0,1.0,410.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,20.0,2034.0,5.0,80.0,102.5,7.5,167.375,1.0,2034.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,21.0,774.0,7.0,69.0,83.0,4.0,156.0,0.0,774.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,22.0,286.0,27.4,74.0,51.0,7.5,135.0,0.0,286.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,6.0,23.0,269.0,23.0,40.0,102.5,7.5,154.0,2.0,269.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,0.0,733.0,5.0,50.0,60.0,5.0,118.375,0.0,733.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,1.0,657.0,10.5,60.0,77.0,6.0,143.0,1.0,657.0,True,2.0
2.0,51.0,0.146,17.395129,78.272288,0.0,2.0,607.0,19.8,71.0,85.0,6.0,162.0,2.0,607.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,3.0,299.0,12.2,80.0,89.0,7.0,167.375,2.0,299.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,4.0,334.0,26.2,80.0,50.5,5.0,119.0,1.0,334.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,5.0,392.0,27.9,53.0,102.5,5.0,164.0,0.0,392.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,6.0,530.0,8.0,47.0,99.0,4.0,150.0,0.0,530.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,7.0,281.0,23.5,40.0,76.0,6.0,118.375,2.0,281.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,8.0,893.0,11.7,40.0,64.0,4.0,118.375,2.0,893.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,9.0,1401.0,13.1,60.0,77.0,6.0,143.0,1.0,1401.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,10.0,788.0,23.6,62.0,102.5,4.0,167.375,2.5,788.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,11.0,639.0,15.4,60.0,77.0,6.0,143.0,1.0,639.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,12.0,573.0,19.9,54.0,50.5,5.0,118.375,2.0,573.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,13.0,185.0,34.8,50.0,81.0,7.0,138.0,1.0,185.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,14.0,517.0,23.6,73.0,84.0,6.0,163.0,2.0,517.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,15.0,389.0,12.0,80.0,83.0,6.0,167.375,0.0,389.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,16.0,380.0,16.9,79.0,98.0,6.0,167.375,2.5,380.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,17.0,1019.0,11.8,57.0,102.5,4.0,167.375,1.0,1019.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,18.0,1171.0,16.8,70.0,50.5,7.0,118.375,0.0,1171.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,19.0,1003.0,9.5,60.0,77.0,6.0,143.0,1.0,1003.0,True,2.0
2.0,51.0,0.146,17.395129,78.272288,0.0,20.0,1518.0,5.0,72.0,92.0,5.0,167.375,1.0,1518.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,21.0,1128.0,14.2,40.0,50.5,4.0,118.375,1.0,1128.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,22.0,282.0,30.8,53.0,60.0,7.5,121.0,0.0,282.0,False,3.0
2.0,51.0,0.146,17.395129,78.272288,0.0,23.0,309.0,23.6,71.0,50.5,4.0,118.375,0.0,309.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,0.0,353.0,27.6,67.0,77.0,4.0,148.0,0.0,353.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,1.0,174.0,48.1,44.0,102.5,4.0,154.0,0.0,174.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,2.0,103.0,43.8,66.0,102.5,3.5,167.375,0.0,103.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,3.0,81.0,50.5,41.0,76.0,7.5,125.0,0.0,81.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,4.0,63.0,47.4,58.0,79.0,4.0,141.0,0.0,63.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,5.0,174.0,46.2,60.0,77.0,6.0,143.0,1.0,174.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,6.0,316.0,38.7,40.0,100.0,5.0,132.0,0.0,316.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,7.0,230.0,23.6,80.0,102.5,5.0,167.375,0.0,230.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,8.0,171.0,42.9,40.0,73.0,5.0,118.375,0.0,171.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,9.0,293.0,31.6,80.0,50.5,5.0,136.0,0.0,293.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,10.0,284.0,40.0,40.0,51.0,6.0,118.375,0.0,284.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,11.0,121.0,42.1,46.0,102.5,3.5,161.0,1.0,121.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,12.0,220.0,41.2,47.0,102.5,5.0,155.0,0.0,220.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,13.0,89.0,23.6,44.0,85.0,7.0,136.0,1.0,89.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,14.0,153.0,41.1,40.0,51.0,4.0,118.375,0.0,153.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,15.0,119.0,42.8,62.0,50.5,3.5,118.375,0.0,119.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,16.0,44.0,49.1,55.0,102.5,6.0,167.375,0.0,44.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,17.0,506.0,21.7,62.0,80.0,6.0,148.0,0.0,506.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,18.0,144.0,37.7,42.0,102.5,3.5,164.0,1.0,144.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,19.0,444.0,34.4,60.0,77.0,6.0,143.0,1.0,444.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,20.0,509.0,23.6,47.0,50.5,7.5,118.375,0.0,509.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,21.0,387.0,31.6,80.0,102.5,6.0,167.375,0.0,387.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,22.0,253.0,45.4,59.0,102.5,7.5,167.375,0.0,253.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,1.0,23.0,71.0,58.4,60.0,77.0,6.0,143.0,1.0,71.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,0.0,211.0,38.1,51.0,93.0,6.0,150.0,1.0,211.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,1.0,200.0,44.1,44.0,102.5,7.5,167.0,0.0,200.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,2.0,97.0,46.7,48.0,102.5,7.0,167.375,1.0,97.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,3.0,82.0,52.6,80.0,60.0,7.0,155.0,1.0,82.0,True,2.0
1.0,70.0,0.127,17.382975,78.327343,2.0,4.0,353.0,38.5,59.0,50.5,7.5,118.375,0.0,353.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,5.0,237.0,37.8,41.0,50.5,6.0,118.375,0.0,237.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,6.0,202.0,27.7,80.0,96.0,5.0,167.375,0.0,202.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,7.0,287.0,37.7,60.0,77.0,6.0,143.0,1.0,287.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,8.0,418.0,26.0,60.0,77.0,6.0,143.0,1.0,418.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,9.0,309.0,27.0,60.0,77.0,6.0,143.0,1.0,309.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,10.0,223.0,41.0,40.0,78.0,7.0,118.375,0.0,223.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,11.0,185.0,44.3,43.0,92.0,4.0,139.0,0.0,185.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,12.0,48.0,51.1,40.0,102.5,7.0,146.0,0.0,48.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,13.0,137.0,42.9,57.0,50.5,4.0,118.375,1.0,137.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,14.0,187.0,23.6,55.0,101.0,4.0,160.0,0.0,187.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,15.0,218.0,40.3,43.0,93.0,6.0,142.0,0.0,218.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,16.0,234.0,37.9,79.0,102.5,7.5,167.375,0.0,234.0,True,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,17.0,130.0,49.1,64.0,102.5,7.0,167.375,0.0,130.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,18.0,552.0,32.7,60.0,77.0,6.0,143.0,1.0,552.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,19.0,121.0,50.2,60.0,84.0,5.0,149.0,0.0,121.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,20.0,211.0,30.5,80.0,50.5,7.5,138.0,0.0,211.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,21.0,176.0,53.4,60.0,99.0,3.5,162.0,0.0,176.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,22.0,182.0,41.0,68.0,73.0,5.0,146.0,0.0,182.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,2.0,23.0,115.0,55.1,49.0,102.5,7.5,161.0,1.0,115.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,0.0,97.0,48.4,60.0,77.0,6.0,143.0,1.0,97.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,1.0,71.0,59.5,40.0,50.5,7.5,118.375,0.0,71.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,2.0,93.0,46.0,76.0,50.5,7.0,131.0,0.0,93.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,3.0,186.0,35.2,41.0,101.0,7.5,152.0,0.0,186.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,4.0,107.0,52.9,40.0,50.5,4.0,118.375,0.0,107.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,5.0,151.0,57.5,52.0,74.0,6.0,132.0,0.0,151.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,6.0,431.0,34.5,64.0,75.0,7.0,146.0,0.0,431.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,7.0,268.0,40.2,80.0,50.5,5.0,131.0,0.0,268.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,8.0,304.0,43.8,74.0,50.5,3.5,118.375,0.0,304.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,9.0,850.0,40.9,40.0,93.0,4.0,124.0,0.0,850.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,10.0,206.0,42.6,69.0,95.0,5.0,167.375,0.0,206.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,11.0,495.0,40.0,64.0,101.0,4.0,167.375,0.0,495.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,12.0,187.0,36.2,40.0,50.5,6.0,118.375,0.0,187.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,13.0,178.0,42.9,60.0,77.0,6.0,143.0,1.0,178.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,14.0,246.0,42.5,40.0,82.0,3.5,119.0,0.0,246.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,15.0,217.0,44.5,80.0,102.5,7.0,167.375,0.0,217.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,16.0,266.0,40.9,60.0,77.0,6.0,143.0,1.0,266.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,17.0,185.0,23.6,80.0,66.0,3.5,155.0,0.0,185.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,18.0,281.0,35.8,57.0,57.0,6.0,120.0,0.0,281.0,False,3.0
1.0,70.0,0.127,17.382975,78.327343,3.0,19.0,132.0,42.2,40.0,64.0,4.0,118.375,0.0,132.0,False,3.0
